Code,Description,Type,Package/Line_Level,Gross charge,Discounted cash price,De-identified min contracted rate,De-identified max contracted rate,Derived contracted rate,1199-Commercial other,Aetna-Medicare Advantage HMO,Aetna-Commercial HMO/POS,Aetna-Commercial PPO/Open Access,Aetna-Commercial other,Empire Health-Commercial other,Empire Health-Commercial PPO/Open Access,BlueCross BlueShield-Commercial other,Beacon Health-Commercial other,Carelon Health-Commercial other,Cigna-Commercial PPO/Open Access,Cigna-Commercial other,Cigna-Commercial HMO/POS,EH Facet-Commercial other,EmblemHealth-Commercial PPO/Open Access,EmblemHealth-Commercial other,EmblemHealth-Commercial HMO/POS,EmblemHealth-Medicaid HMO,EmblemHealth-Medicare Advantage HMO,Empire Health-Commercial HMO/POS,Empire Health-Medicare Advantage HMO,Empire Health-Medicaid HMO,Evernorth-Commercial other,Fidelis-Commercial other,Fidelis-Medicare Advantage HMO,Fidelis-Medicaid HMO,GHI-Commercial other,HealthFirst-Commercial other,HealthFirst-Medicare Advantage HMO,HealthFirst-Medicaid HMO,HealthPlus HP-Medicaid HMO,HealthPlus HP-Commercial other,HealthPlus HP-Medicare Advantage HMO,Humana-Commercial other,Humana-Commercial HMO/POS,Humana-Commercial PPO/Open Access,Meritain Health-Commercial other,Molina-Commercial other,Optum-Commercial other,Oxford-Commercial other,Oxford-Commercial HMO/POS,Tricare-Commercial other,United Healthcare-Commercial other,United Healthcare-Medicare Advantage HMO,United Healthcare-Commercial HMO/POS,United Healthcare-Medicaid HMO,United Healthcare-Commercial PPO/Open Access,Veteran Family-Commercial other
70488,CT SCAN OF FACE BEFORE AND AFTER CONTRAST,Outpatient,Package,4590.4,4590.4,205.2,510.04,357.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,510.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,205.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70490,CT SCAN OF SOFT TISSUE OF NECK WITHOUT CONTRAST,Outpatient,Line,2618.92,2618.92,110,1372.5,644.08,N/A,N/A,N/A,N/A,N/A,1372.5,1327.5,N/A,N/A,N/A,1346,N/A,N/A,N/A,N/A,386.17,N/A,N/A,N/A,1282.5,N/A,N/A,N/A,N/A,N/A,327.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,257.64,N/A,N/A,110,N/A,N/A,N/A,257.64,N/A,125.07,N/A,292.24,N/A,N/A
70490,CT SCAN OF SOFT TISSUE OF NECK WITHOUT CONTRAST,Outpatient,Package,2618.92,2618.92,110,1372.5,644.08,N/A,N/A,N/A,N/A,N/A,1372.5,1327.5,N/A,N/A,N/A,1346,N/A,N/A,N/A,N/A,386.17,N/A,N/A,N/A,1282.5,N/A,N/A,N/A,N/A,N/A,327.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,257.64,N/A,N/A,110,N/A,N/A,N/A,257.64,N/A,125.07,N/A,292.24,N/A,N/A
70491,CT SCAN OF SOFT TISSUE OF NECK WITH CONTRAST,Outpatient,Line,3456.55,3456.55,163.9,4975.83,1041.81,N/A,220.93,2352,N/A,N/A,1760.5,1712.51,N/A,N/A,N/A,1346,N/A,N/A,N/A,N/A,267.51,3223.55,N/A,N/A,4975.83,205.2,N/A,N/A,307.27,N/A,319.82,N/A,163.9,282.18,N/A,290.47,775.91,205.2,N/A,N/A,282.62,N/A,344.85,465.19,1496,N/A,N/A,1577.6,N/A,N/A,344.85,N/A,N/A
70491,CT SCAN OF SOFT TISSUE OF NECK WITH CONTRAST,Outpatient,Package,3854.07,3854.07,163.9,4975.83,1041.81,N/A,220.93,2352,N/A,N/A,1760.5,1712.51,N/A,N/A,N/A,1346,N/A,N/A,N/A,N/A,267.51,3223.55,N/A,N/A,4975.83,205.2,N/A,N/A,307.27,N/A,319.82,N/A,163.9,282.18,N/A,290.47,775.91,205.2,N/A,N/A,282.62,N/A,344.85,465.19,1496,N/A,N/A,1577.6,N/A,N/A,344.85,N/A,N/A
70492,CT SCAN OF SOFT TISSUE OF NECK BEFORE AND AFTER CONTRAST,Outpatient,Line,3763.68,3763.68,212.2,1963,1600.66,N/A,N/A,N/A,N/A,N/A,1963,1963,1963,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1898.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,212.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1604,N/A,N/A,N/A,N/A,N/A
70492,CT SCAN OF SOFT TISSUE OF NECK BEFORE AND AFTER CONTRAST,Outpatient,Package,3763.68,3763.68,212.2,1963,1600.66,N/A,N/A,N/A,N/A,N/A,1963,1963,1963,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1898.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,212.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1604,N/A,N/A,N/A,N/A,N/A
70496,CT SCAN OF BLOOD VESSELS OF HEAD WITH CONTRAST,Outpatient,Line,4933.46,4933.46,249.06,4881,1229.42,N/A,506.41,N/A,N/A,893.91,2627.5,2455.5,2541.5,N/A,N/A,2913.87,N/A,N/A,N/A,N/A,513.07,4643.05,N/A,N/A,4881,507.47,N/A,N/A,312.85,500.04,298.22,N/A,443.49,507.47,N/A,249.06,505.84,503.75,N/A,503.01,505.61,1185.57,364.03,500.04,N/A,N/A,500.04,3015.55,514.89,N/A,301.57,N/A,N/A
70496,CT SCAN OF BLOOD VESSELS OF HEAD WITH CONTRAST,Outpatient,Package,9847.61,9847.61,249.06,4881,1229.42,N/A,506.41,N/A,N/A,893.91,2627.5,2455.5,2541.5,N/A,N/A,2913.87,N/A,N/A,N/A,N/A,513.07,4643.05,N/A,N/A,4881,507.47,N/A,N/A,312.85,500.04,298.22,N/A,443.49,507.47,N/A,249.06,505.84,503.75,N/A,503.01,505.61,1185.57,364.03,500.04,N/A,N/A,500.04,3015.55,514.89,N/A,301.57,N/A,N/A
70498,CT SCAN OF BLOOD VESSELS OF NECK WITH CONTRAST,Outpatient,Line,4442.01,4442.01,205.2,4246.74,1230.86,N/A,N/A,N/A,N/A,817.64,2403,2246,2324.5,N/A,N/A,2728.07,N/A,N/A,N/A,N/A,510.04,4246.74,N/A,N/A,3369,N/A,N/A,N/A,348.51,N/A,293.18,N/A,443.49,351.23,N/A,N/A,371.45,205.2,N/A,514.89,N/A,1084.27,364.03,N/A,N/A,N/A,213.87,2243,507.47,N/A,262.45,N/A,N/A
70498,CT SCAN OF BLOOD VESSELS OF NECK WITH CONTRAST,Outpatient,Package,9763.1,9763.1,205.2,4246.74,1230.86,N/A,N/A,N/A,N/A,817.64,2403,2246,2324.5,N/A,N/A,2728.07,N/A,N/A,N/A,N/A,510.04,4246.74,N/A,N/A,3369,N/A,N/A,N/A,348.51,N/A,293.18,N/A,443.49,351.23,N/A,N/A,371.45,205.2,N/A,514.89,N/A,1084.27,364.03,N/A,N/A,N/A,213.87,2243,507.47,N/A,262.45,N/A,N/A
70540,"MRI SCAN OF BONE OF EYE SOCKET, FACE, AND/OR NECK WITHOUT CONTRAST",Outpatient,Line,3827.87,3827.87,415.43,3923,2346.74,N/A,N/A,3923,N/A,N/A,1880,N/A,2011.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3503.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,415.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70540,"MRI SCAN OF BONE OF EYE SOCKET, FACE, AND/OR NECK WITHOUT CONTRAST",Outpatient,Package,3827.87,3827.87,415.43,3923,2346.74,N/A,N/A,3923,N/A,N/A,1880,N/A,2011.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3503.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,415.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70542,"MRI SCAN OF BONE OF EYE SOCKET, FACE, AND/OR NECK WITH CONTRAST",Outpatient,Line,3773,3773,423.03,423.03,423.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,423.03,N/A,N/A,N/A,N/A,N/A
70542,"MRI SCAN OF BONE OF EYE SOCKET, FACE, AND/OR NECK WITH CONTRAST",Outpatient,Package,3773,3773,423.03,423.03,423.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,423.03,N/A,N/A,N/A,N/A,N/A
70543,"MRI SCAN OF BONE OF EYE SOCKET, FACE, AND/OR NECK BEFORE AND AFTER CONTRAST",Outpatient,Line,5993.38,5993.38,423.03,6330,2496.72,N/A,N/A,N/A,6330,N/A,3004,3128,2958,N/A,N/A,5116.65,N/A,N/A,N/A,N/A,505,5512.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,423.03,N/A,591.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,423.03,3826.32,N/A,N/A,2213,423.03,N/A,500,N/A,N/A
70543,"MRI SCAN OF BONE OF EYE SOCKET, FACE, AND/OR NECK BEFORE AND AFTER CONTRAST",Outpatient,Package,5993.38,5993.38,423.03,6330,2496.72,N/A,N/A,N/A,6330,N/A,3004,3128,2958,N/A,N/A,5116.65,N/A,N/A,N/A,N/A,505,5512.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,423.03,N/A,591.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,423.03,3826.32,N/A,N/A,2213,423.03,N/A,500,N/A,N/A
70544,MRI SCAN OF BLOOD VESSELS OF HEAD WITHOUT CONTRAST,Outpatient,Line,5617.47,5617.47,264.33,5101.96,1697.49,N/A,264.33,N/A,3736,N/A,2880.39,2955.38,2808,N/A,N/A,4693.03,N/A,N/A,N/A,N/A,685.37,5101.96,N/A,N/A,N/A,600.51,N/A,N/A,516.3,523.41,359.99,N/A,473.27,N/A,N/A,440.75,1145.85,N/A,N/A,N/A,N/A,N/A,468.01,N/A,N/A,N/A,N/A,2378.83,N/A,N/A,523.41,N/A,N/A
70544,MRI SCAN OF BLOOD VESSELS OF HEAD WITHOUT CONTRAST,Outpatient,Package,5617.47,5617.47,264.33,5101.96,1697.49,N/A,264.33,N/A,3736,N/A,2880.39,2955.38,2808,N/A,N/A,4693.03,N/A,N/A,N/A,N/A,685.37,5101.96,N/A,N/A,N/A,600.51,N/A,N/A,516.3,523.41,359.99,N/A,473.27,N/A,N/A,440.75,1145.85,N/A,N/A,N/A,N/A,N/A,468.01,N/A,N/A,N/A,N/A,2378.83,N/A,N/A,523.41,N/A,N/A
70546,MRI SCAN OF BLOOD VESSELS OF HEAD BEFORE AND AFTER CONTRAST,Outpatient,Line,8224.58,8224.58,326.4,7571.32,3166.17,3923,N/A,3923,N/A,N/A,4133.63,4062.5,N/A,N/A,N/A,6956.71,N/A,N/A,N/A,N/A,988,7571.32,N/A,N/A,4062.5,N/A,N/A,N/A,N/A,N/A,338.76,N/A,326.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1208.25,N/A,N/A,500,N/A,N/A
70546,MRI SCAN OF BLOOD VESSELS OF HEAD BEFORE AND AFTER CONTRAST,Outpatient,Package,8224.58,8224.58,326.4,7571.32,3166.17,3923,N/A,3923,N/A,N/A,4133.63,4062.5,N/A,N/A,N/A,6956.71,N/A,N/A,N/A,N/A,988,7571.32,N/A,N/A,4062.5,N/A,N/A,N/A,N/A,N/A,338.76,N/A,326.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1208.25,N/A,N/A,500,N/A,N/A
70547,MRI SCAN OF BLOOD VESSELS OF NECK WITHOUT CONTRAST,Outpatient,Line,4426.83,4426.83,245.45,3937.9,1489.04,N/A,N/A,N/A,3923,N/A,2306.56,2364.5,N/A,N/A,N/A,3512.35,N/A,N/A,N/A,N/A,322.6,3937.9,N/A,N/A,N/A,N/A,N/A,N/A,274.87,246.43,259.02,N/A,475,N/A,N/A,251.31,836.99,N/A,N/A,N/A,N/A,N/A,246.43,N/A,2250,N/A,N/A,2372.2,N/A,N/A,245.45,N/A,N/A
70547,MRI SCAN OF BLOOD VESSELS OF NECK WITHOUT CONTRAST,Outpatient,Package,10439.94,10439.94,245.45,3937.9,1489.04,N/A,N/A,N/A,3923,N/A,2306.56,2364.5,N/A,N/A,N/A,3512.35,N/A,N/A,N/A,N/A,322.6,3937.9,N/A,N/A,N/A,N/A,N/A,N/A,274.87,246.43,259.02,N/A,475,N/A,N/A,251.31,836.99,N/A,N/A,N/A,N/A,N/A,246.43,N/A,2250,N/A,N/A,2372.2,N/A,N/A,245.45,N/A,N/A
70549,MRI SCAN OF BLOOD VESSELS OF NECK BEFORE AND AFTER CONTRAST,Outpatient,Line,5534.72,5534.72,246.43,5227.17,2526.93,3923,N/A,N/A,N/A,N/A,2853,N/A,N/A,N/A,N/A,5227.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,246.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2412,N/A,N/A,500,N/A,N/A
70549,MRI SCAN OF BLOOD VESSELS OF NECK BEFORE AND AFTER CONTRAST,Outpatient,Package,5534.72,5534.72,246.43,5227.17,2526.93,3923,N/A,N/A,N/A,N/A,2853,N/A,N/A,N/A,N/A,5227.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,246.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2412,N/A,N/A,500,N/A,N/A
70551,MRI SCAN OF BRAIN WITHOUT CONTRAST,Outpatient,Line,6207.95,6207.95,270.64,5753.46,1757.31,3923,600.51,3829.5,3923,1119.98,3184.25,3625.75,3076.5,N/A,N/A,4527.8,N/A,N/A,N/A,5396.43,475.36,5753.46,N/A,N/A,3360.23,625.19,N/A,N/A,358.16,352.43,310.2,N/A,830.82,276.94,N/A,305.33,725.97,546.58,N/A,723.22,345.98,439.71,415.43,432.42,3099.78,N/A,270.64,2383.31,571.74,N/A,424.4,N/A,N/A
70551,MRI SCAN OF BRAIN WITHOUT CONTRAST,Outpatient,Package,6207.95,6207.95,270.64,5753.46,1757.31,3923,600.51,3829.5,3923,1119.98,3184.25,3625.75,3076.5,N/A,N/A,4527.8,N/A,N/A,N/A,5396.43,475.36,5753.46,N/A,N/A,3360.23,625.19,N/A,N/A,358.16,352.43,310.2,N/A,830.82,276.94,N/A,305.33,725.97,546.58,N/A,723.22,345.98,439.71,415.43,432.42,3099.78,N/A,270.64,2383.31,571.74,N/A,424.4,N/A,N/A
70552,MRI SCAN OF BRAIN WITH CONTRAST,Outpatient,Line,7141,7141,481.68,481.68,481.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,481.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70552,MRI SCAN OF BRAIN WITH CONTRAST,Outpatient,Package,7141,7141,481.68,481.68,481.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,481.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70553,MRI SCAN OF BRAIN BEFORE AND AFTER CONTRAST,Outpatient,Line,8902.1,8902.1,423.03,9455,2905.19,3923,492.97,4134.56,9455,N/A,5325.4,4791.5,4555.56,N/A,N/A,7830.48,N/A,N/A,N/A,7749.53,677.68,8233.87,N/A,N/A,4431.24,425.35,N/A,N/A,648.7,N/A,625.58,N/A,1678.82,N/A,N/A,597.82,N/A,698.15,N/A,N/A,423.03,2133.12,652.07,459.54,4106.83,N/A,985.8,2362.25,436.94,N/A,605.29,N/A,N/A
70553,MRI SCAN OF BRAIN BEFORE AND AFTER CONTRAST,Outpatient,Package,8902.1,8902.1,423.03,9455,2905.19,3923,492.97,4134.56,9455,N/A,5325.4,4791.5,4555.56,N/A,N/A,7830.48,N/A,N/A,N/A,7749.53,677.68,8233.87,N/A,N/A,4431.24,425.35,N/A,N/A,648.7,N/A,625.58,N/A,1678.82,N/A,N/A,597.82,N/A,698.15,N/A,N/A,423.03,2133.12,652.07,459.54,4106.83,N/A,985.8,2362.25,436.94,N/A,605.29,N/A,N/A
70554,FUNCTIONAL MRI SCAN OF BRAIN,Outpatient,Line,1407.4,1407.4,412.02,3923,1731.31,3736,N/A,3923,N/A,N/A,742.5,694,742.5,N/A,N/A,1188.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,412.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2412,N/A,N/A,N/A,N/A,N/A
70554,FUNCTIONAL MRI SCAN OF BRAIN,Outpatient,Package,2318.9,2318.9,412.02,3923,1731.31,3736,N/A,3923,N/A,N/A,742.5,694,742.5,N/A,N/A,1188.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,412.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2412,N/A,N/A,N/A,N/A,N/A
71045,"X-RAY OF CHEST, 1 VIEW",Outpatient,Line,600.11,600.11,10.23,1077.27,283.85,N/A,96.42,516.72,652,110.85,306.89,320.27,311.67,N/A,N/A,521.43,N/A,N/A,N/A,552.98,96.77,587.54,N/A,N/A,1077.27,97.98,N/A,N/A,10.23,93.93,72.14,N/A,278.76,93.64,N/A,92.92,51.46,95.41,197.19,95.66,95.37,133.7,N/A,93.58,481.11,N/A,94.44,489.26,104.72,609,652,N/A,N/A
71045,"X-RAY OF CHEST, 1 VIEW",Outpatient,Package,991.4,991.4,10.23,1077.27,283.85,N/A,96.42,516.72,652,110.85,306.89,320.27,311.67,N/A,N/A,521.43,N/A,N/A,N/A,552.98,96.77,587.54,N/A,N/A,1077.27,97.98,N/A,N/A,10.23,93.93,72.14,N/A,278.76,93.64,N/A,92.92,51.46,95.41,197.19,95.66,95.37,133.7,N/A,93.58,481.11,N/A,94.44,489.26,104.72,609,652,N/A,N/A
71046,"X-RAY OF CHEST, 2 VIEWS",Outpatient,Line,600.57,600.57,15,1611.5,300.98,N/A,97.64,410.18,441.85,N/A,407.38,645.63,310.23,N/A,N/A,521.43,N/A,N/A,N/A,534.12,97.23,567.5,N/A,N/A,1611.5,98.99,N/A,N/A,97.98,96.71,95.67,N/A,278.76,92.92,N/A,92.92,33.75,94.27,N/A,660.66,94.48,328.64,78.33,90.49,412.81,N/A,96.43,526.23,99.66,N/A,15,N/A,N/A
71046,"X-RAY OF CHEST, 2 VIEWS",Outpatient,Package,600.57,600.57,15,1611.5,300.98,N/A,97.64,410.18,441.85,N/A,407.38,645.63,310.23,N/A,N/A,521.43,N/A,N/A,N/A,534.12,97.23,567.5,N/A,N/A,1611.5,98.99,N/A,N/A,97.98,96.71,95.67,N/A,278.76,92.92,N/A,92.92,33.75,94.27,N/A,660.66,94.48,328.64,78.33,90.49,412.81,N/A,96.43,526.23,99.66,N/A,15,N/A,N/A
71100,"X-RAY OF RIBS ON SIDE OF BODY, 2 VIEWS",Outpatient,Line,585.17,585.17,30.17,576,312.33,N/A,N/A,576,345.6,N/A,294.67,308,N/A,N/A,N/A,233.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,398.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71100,"X-RAY OF RIBS ON SIDE OF BODY, 2 VIEWS",Outpatient,Package,585.17,585.17,30.17,576,312.33,N/A,N/A,576,345.6,N/A,294.67,308,N/A,N/A,N/A,233.77,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,398.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71101,"X-RAY OF RIBS ON SIDE OF BODY, MINIMUM OF 3 VIEWS",Outpatient,Line,838.09,838.09,698.25,698.25,698.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,698.25,N/A,N/A,N/A,N/A,N/A
71101,"X-RAY OF RIBS ON SIDE OF BODY, MINIMUM OF 3 VIEWS",Outpatient,Package,838.09,838.09,698.25,698.25,698.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,698.25,N/A,N/A,N/A,N/A,N/A
71110,"X-RAY OF RIBS ON BOTH SIDES OF BODY, 3 VIEWS",Outpatient,Line,681.51,681.51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71110,"X-RAY OF RIBS ON BOTH SIDES OF BODY, 3 VIEWS",Outpatient,Package,681.51,681.51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71111,"X-RAY OF RIBS ON BOTH SIDES OF BODY, MINIMUM OF 4 VIEWS",Outpatient,Line,903.08,903.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71111,"X-RAY OF RIBS ON BOTH SIDES OF BODY, MINIMUM OF 4 VIEWS",Outpatient,Package,903.08,903.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71130,"X-RAY OF JOINT BETWEEN BREAST AND COLLAR BONES, MINIMUM OF 2 VIEWS",Outpatient,Line,327.75,327.75,161,302.58,209.74,202.86,N/A,N/A,N/A,N/A,161,N/A,172.5,N/A,N/A,N/A,N/A,N/A,N/A,302.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71130,"X-RAY OF JOINT BETWEEN BREAST AND COLLAR BONES, MINIMUM OF 2 VIEWS",Outpatient,Package,327.75,327.75,161,302.58,209.74,202.86,N/A,N/A,N/A,N/A,161,N/A,172.5,N/A,N/A,N/A,N/A,N/A,N/A,302.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
71250,CT SCAN OF CHEST WITHOUT CONTRAST,Outpatient,Line,2749.95,2749.95,126.75,2906,1108.61,2352,157.96,2296,2906,N/A,1482,1675.07,1465.69,N/A,N/A,2025.34,N/A,N/A,N/A,2548.68,141.44,2771.03,N/A,N/A,1957.67,183.01,N/A,N/A,311.19,514.89,218.02,N/A,146.05,181.06,N/A,164.43,N/A,174.64,N/A,126.75,214.01,2352,N/A,160.02,1916.37,N/A,N/A,2266.68,137.12,N/A,196.02,N/A,N/A
71250,CT SCAN OF CHEST WITHOUT CONTRAST,Outpatient,Package,2749.95,2749.95,126.75,2906,1108.61,2352,157.96,2296,2906,N/A,1482,1675.07,1465.69,N/A,N/A,2025.34,N/A,N/A,N/A,2548.68,141.44,2771.03,N/A,N/A,1957.67,183.01,N/A,N/A,311.19,514.89,218.02,N/A,146.05,181.06,N/A,164.43,N/A,174.64,N/A,126.75,214.01,2352,N/A,160.02,1916.37,N/A,N/A,2266.68,137.12,N/A,196.02,N/A,N/A
71260,CT SCAN OF CHEST WITH CONTRAST,Outpatient,Line,3706.27,3706.27,172.61,4937.7,1693.95,2240,505.35,2265.67,2681,N/A,4937.7,2963.43,2113.93,N/A,N/A,3655.78,N/A,N/A,N/A,3735.53,4186,3900.75,N/A,N/A,3218.8,414.81,N/A,N/A,290.46,N/A,354.42,N/A,172.61,349.91,N/A,344.85,N/A,514.89,N/A,514.89,500.04,2352,344.85,408.15,3265.08,N/A,507.47,1571,500.04,N/A,315.19,N/A,N/A
